id,open,high,low,close
43254,3377.355,3377.825,3377.255,3377.295
43255,3377.445,3377.465,3377.015,3377.205
43256,3377.225,3377.305,3377.095,3377.095
43257,3377.135,3377.555,3376.885,3377.535
43258,3377.505,3377.815,3377.255,3377.595
43259,3377.565,3377.965,3377.145,3377.555
43260,3377.525,3377.655,3376.565,3376.835
43261,3376.805,3377.615,3376.585,3377.565
43262,3377.605,3378.075,3377.475,3377.585
43263,3377.595,3377.998,3377.235,3377.825
43264,3377.825,3378.405,3377.645,3378.295
43265,3378.325,3378.325,3377.865,3377.965
43266,3377.995,3378.555,3377.995,3378.055
43267,3378.055,3378.485,3378.015,3378.175
43268,3378.125,3378.575,3378.098,3378.445
43269,3378.465,3378.545,3378.198,3378.465
43270,3378.445,3378.845,3378.285,3378.335
43271,3378.295,3378.345,3377.515,3377.515
43272,3377.495,3377.681,3376.755,3376.925
43273,3376.965,3377.505,3376.935,3377.195
43274,3377.235,3377.435,3376.735,3377.215
43275,3377.255,3378.685,3377.225,3378.685
43276,3378.725,3378.865,3377.945,3377.985
43277,3377.985,3378.485,3377.795,3377.865
43278,3377.835,3378.085,3377.685,3377.755
43279,3377.755,3377.785,3377.475,3377.495
43280,3377.465,3377.465,3376.535,3377.075
43281,3377.055,3377.135,3376.595,3377.055
43282,3377.075,3377.075,3376.655,3376.725
43283,3376.695,3376.845,3376.625,3376.785
43284,3376.805,3376.805,3375.845,3375.925
43285,3375.925,3375.945,3375.275,3375.775
43286,3375.775,3375.865,3375.055,3375.175
43287,3375.205,3375.415,3374.585,3374.935
43288,3374.905,3375.195,3374.865,3374.865
43289,3374.845,3374.935,3374.375,3374.655
43290,3374.675,3374.765,3374.375,3374.495
43291,3374.475,3374.475,3373.775,3373.898
43292,3373.925,3374.345,3373.825,3374.025
43293,3374.045,3374.105,3373.395,3373.735
43294,3373.715,3373.835,3373.445,3373.465
43295,3373.435,3373.655,3373.245,3373.625
43296,3373.605,3373.935,3373.415,3373.565
43297,3373.545,3373.605,3373.015,3373.085
43298,3373.065,3373.155,3372.655,3372.875
43299,3372.585,3373.675,3372.505,3373.515
43300,3373.515,3374.325,3373.315,3374.185
43301,3374.105,3374.655,3373.875,3374.225
43302,3374.195,3374.425,3373.525,3373.525
43303,3373.505,3373.835,3372.825,3373.045
43304,3373.045,3373.435,3372.635,3372.745
43305,3372.745,3372.965,3372.315,3372.895
43306,3372.925,3373.015,3372.535,3372.555
43307,3372.535,3373.925,3372.535,3373.915
43308,3373.855,3373.905,3373.085,3373.325
43309,3373.455,3374.215,3373.235,3374.025
43310,3373.985,3374.615,3373.815,3374.075
43311,3374.095,3374.095,3373.485,3373.945
43312,3373.939,3374.665,3373.698,3374.105
43313,3374.025,3375.405,3374.025,3374.995
43314,3374.955,3376.025,3374.935,3375.985
43315,3375.965,3376.025,3375.125,3375.535
43316,3375.645,3376.345,3375.265,3376.135
43317,3376.115,3376.745,3375.715,3376.645
43318,3376.645,3377.265,3376.605,3377.115
43319,3377.108,3377.715,3377.085,3377.545
43320,3377.635,3377.935,3376.998,3377.345
43321,3377.195,3377.265,3375.688,3375.975
43322,3376.015,3376.815,3375.855,3376.605
43323,3376.555,3377.235,3376.295,3376.655
43324,3376.685,3377.055,3375.375,3375.385
43325,3375.385,3376.105,3375.365,3375.725
43326,3375.725,3376.025,3375.665,3375.815
43327,3375.825,3376.265,3375.815,3376.235
43328,3376.255,3376.285,3375.375,3375.535
43329,3375.495,3376.098,3375.485,3376.035
43330,3376.035,3376.035,3375.085,3375.295
43331,3375.295,3375.925,3375.015,3375.685
43332,3375.665,3375.975,3375.605,3375.745
43333,3375.725,3376.635,3375.725,3376.395
43334,3376.405,3376.405,3375.555,3375.585
43335,3375.755,3376.015,3375.175,3376.015
43336,3375.985,3376.015,3375.325,3375.355
43337,3375.315,3375.635,3375.055,3375.575
43338,3375.545,3375.875,3375.425,3375.455
43339,3375.435,3375.455,3374.755,3374.955
43340,3374.975,3375.215,3374.885,3375.135
43341,3375.105,3375.365,3374.935,3375.205
43342,3375.225,3375.585,3375.095,3375.525
43343,3375.505,3375.925,3375.305,3375.655
43344,3375.605,3375.695,3375.295,3375.345
43345,3375.385,3376.385,3375.365,3376.375
43346,3376.355,3376.545,3375.925,3375.925
43347,3375.945,3376.005,3375.305,3375.985
43348,3376.015,3376.275,3375.965,3376.255
43349,3376.185,3376.345,3375.235,3375.515
43350,3375.495,3375.605,3374.615,3374.615
43351,3374.645,3375.035,3374.595,3374.675
43352,3374.655,3375.035,3374.585,3374.755
43353,3374.725,3375.015,3374.415,3374.435
43354,3374.395,3374.465,3373.165,3373.195
43355,3373.175,3373.705,3372.905,3373.455
43356,3373.425,3374.375,3373.185,3373.265
43357,3373.295,3373.345,3372.755,3373.085
43358,3373.105,3373.345,3372.295,3372.625
43359,3372.595,3373.495,3372.595,3373.415
43360,3373.405,3373.535,3373.215,3373.525
43361,3373.555,3373.765,3373.215,3373.635
43362,3373.615,3373.968,3373.345,3373.855
43363,3373.888,3374.115,3373.145,3373.145
43364,3373.185,3374.298,3372.935,3373.998
43365,3373.998,3375.665,3373.998,3375.498
43366,3375.505,3375.598,3374.598,3375.498
43367,3375.498,3375.785,3374.965,3375.095
43368,3375.155,3375.835,3375.125,3375.295
43369,3375.325,3376.205,3375.325,3376.085
43370,3376.125,3376.175,3375.235,3375.585
43371,3375.595,3376.305,3375.595,3375.975
43372,3376.055,3376.495,3375.815,3376.185
43373,3376.205,3376.675,3375.455,3375.455
43374,3375.485,3375.685,3374.615,3374.955
43375,3375.105,3375.495,3374.955,3374.985
43376,3374.945,3375.615,3374.945,3375.465
43377,3375.485,3375.815,3375.405,3375.485
43378,3375.455,3375.605,3374.605,3374.755
43379,3374.775,3376.035,3374.745,3375.925
43380,3375.898,3376.305,3375.645,3375.935
43381,3375.795,3376.185,3375.795,3376.165
43382,3376.205,3376.695,3376.205,3376.455
43383,3376.385,3376.545,3376.005,3376.315
43384,3376.285,3376.425,3375.875,3376.325
43385,3376.325,3376.545,3376.185,3376.425
43386,3376.445,3376.905,3376.345,3376.605
43387,3376.695,3377.415,3376.695,3377.415
43388,3377.445,3377.565,3376.415,3376.685
43389,3376.755,3377.175,3376.655,3376.865
43390,3376.875,3377.265,3376.665,3376.715
43391,3376.715,3376.875,3376.335,3376.495
43392,3376.455,3376.565,3376.125,3376.285
43393,3376.305,3376.525,3375.425,3376.115
43394,3376.145,3376.635,3375.705,3376.475
43395,3376.265,3376.375,3375.375,3375.375
43396,3375.345,3375.495,3374.685,3375.325
43397,3375.325,3376.855,3375.205,3376.595
43398,3376.595,3376.595,3375.895,3376.095
43399,3376.035,3376.585,3376.035,3376.185
43400,3376.155,3376.195,3374.415,3374.695
43401,3374.645,3375.005,3373.545,3374.915
43402,3374.965,3375.685,3374.965,3375.315
43403,3375.275,3375.355,3373.745,3373.745
43404,3373.725,3374.135,3373.205,3374.015
43405,3373.945,3374.035,3372.005,3372.455
43406,3372.425,3372.775,3371.975,3372.185
43407,3372.135,3372.455,3371.935,3372.098
43408,3372.098,3372.325,3370.025,3371.875
43409,3371.905,3372.805,3370.415,3370.895
43410,3370.895,3371.775,3370.615,3371.265
43411,3371.245,3371.415,3369.865,3370.065
43412,3369.975,3370.185,3368.455,3368.565
43413,3368.545,3368.755,3367.965,3368.565
43414,3368.555,3368.845,3368.105,3368.225
43415,3368.235,3368.265,3366.985,3367.615
43416,3367.665,3369.935,3367.655,3369.875
43417,3369.845,3370.298,3369.425,3369.525
43418,3369.465,3369.798,3369.295,3369.315
43419,3369.498,3369.925,3368.795,3369.898
43420,3369.925,3370.225,3369.435,3369.955
43421,3369.925,3370.215,3369.665,3370.125
43422,3370.125,3370.695,3369.565,3370.695
43423,3370.695,3371.695,3370.525,3370.715
43424,3370.575,3371.055,3370.465,3370.665
43425,3370.685,3372.095,3370.685,3372.095
43426,3372.095,3373.575,3372.095,3373.495
43427,3373.515,3373.915,3373.245,3373.555
43428,3373.595,3374.005,3373.355,3373.595
43429,3373.595,3373.625,3372.945,3373.165
43430,3373.165,3373.965,3373.165,3373.675
43431,3373.705,3373.945,3373.425,3373.445
43432,3373.415,3374.205,3372.925,3374.185
43433,3374.185,3374.735,3374.045,3374.505
43434,3374.525,3376.005,3374.025,3376.005
43435,3376.025,3376.835,3375.975,3376.715
43436,3376.735,3376.765,3376.165,3376.725
43437,3376.725,3377.145,3376.315,3377.145
43438,3377.095,3377.705,3376.975,3377.415
43439,3377.385,3377.845,3377.175,3377.515
43440,3377.495,3378.955,3377.215,3378.598
43441,3378.595,3378.825,3376.958,3377.065
43442,3377.005,3378.005,3376.975,3377.095
43443,3377.115,3378.385,3377.075,3377.525
43444,3377.585,3378.375,3377.575,3378.155
43445,3378.255,3378.255,3377.355,3377.535
43446,3377.625,3378.115,3377.535,3377.885
43447,3377.855,3378.055,3375.958,3376.205
43448,3376.205,3377.005,3376.035,3376.405
43449,3376.385,3376.385,3375.845,3376.025
43450,3376.025,3376.785,3375.675,3376.765
43451,3376.715,3377.475,3376.635,3377.005
43452,3377.025,3377.155,3376.045,3376.165
43453,3376.105,3376.745,3376.045,3376.635
43454,3376.665,3377.845,3376.605,3377.805
43455,3377.785,3378.065,3376.875,3377.685
43456,3377.735,3378.775,3377.645,3378.465
43457,3378.485,3379.375,3378.445,3378.905
43458,3378.905,3378.905,3377.955,3378.275
43459,3378.255,3378.785,3377.905,3378.125
43460,3378.125,3378.125,3377.255,3377.645
43461,3377.645,3377.645,3377.285,3377.375
43462,3377.375,3378.035,3377.335,3377.655
43463,3377.655,3377.725,3376.798,3377.275
43464,3377.325,3377.685,3376.955,3377.215
43465,3377.275,3377.455,3376.805,3377.295
43466,3377.295,3377.915,3376.975,3377.685
43467,3377.685,3378.015,3377.485,3377.765
43468,3377.795,3377.905,3376.635,3376.635
43469,3376.665,3377.825,3376.665,3377.655
43470,3377.655,3378.135,3377.315,3377.715
43471,3377.745,3377.805,3377.165,3377.555
43472,3377.555,3377.685,3377.165,3377.365
43473,3377.365,3377.365,3376.305,3376.975
43474,3376.975,3377.055,3376.285,3376.295
43475,3376.335,3376.595,3375.785,3376.025
43476,3375.995,3376.585,3375.955,3376.225
43477,3376.225,3376.235,3375.725,3375.995
43478,3375.975,3376.435,3375.425,3375.985
43479,3375.945,3376.385,3375.775,3376.325
43480,3376.345,3376.605,3376.075,3376.585
43481,3376.635,3377.585,3376.635,3377.345
43482,3377.395,3377.405,3376.765,3376.955
43483,3376.985,3378.805,3376.985,3378.735
43484,3378.735,3379.095,3378.165,3378.825
43485,3378.825,3379.325,3378.655,3379.285
43486,3379.265,3379.265,3378.215,3378.855
43487,3378.875,3378.965,3378.435,3378.645
43488,3378.645,3379.485,3378.585,3379.455
43489,3379.415,3379.535,3379.105,3379.275
43490,3379.255,3379.325,3378.405,3378.415
43491,3378.498,3378.645,3378.255,3378.315
43492,3378.295,3378.435,3377.945,3378.005
43493,3378.045,3378.995,3378.045,3378.995
43494,3378.965,3379.725,3378.965,3379.565
43495,3379.565,3379.698,3378.925,3379.098
43496,3379.115,3379.165,3378.015,3378.065
43497,3378.215,3378.245,3377.598,3377.985
43498,3377.955,3377.955,3376.965,3377.515
43499,3377.465,3377.925,3377.315,3377.845
43500,3377.825,3378.245,3377.675,3378.075
43501,3378.095,3378.395,3377.865,3378.395
43502,3378.395,3378.785,3378.305,3378.615
43503,3378.555,3378.555,3378.025,3378.105
43504,3378.075,3378.125,3377.595,3377.625
43505,3377.585,3378.215,3377.485,3378.215
43506,3378.215,3378.335,3377.795,3378.275
43507,3378.275,3378.275,3377.725,3377.865
43508,3377.835,3377.835,3377.235,3377.685
43509,3377.705,3377.725,3377.125,3377.155
43510,3377.185,3377.185,3376.775,3377.115
43511,3377.095,3377.345,3376.935,3377.185
43512,3377.135,3377.345,3376.885,3376.905
43513,3376.885,3376.925,3376.325,3376.505
43514,3376.485,3376.485,3374.405,3374.865
43515,3374.865,3375.385,3374.705,3374.805
43516,3374.805,3375.185,3374.595,3374.625
43517,3374.625,3375.685,3374.525,3375.275
43518,3375.245,3375.515,3375.055,3375.465
43519,3375.445,3376.025,3375.445,3375.995
43520,3375.965,3376.815,3375.925,3376.675
43521,3376.715,3376.845,3376.398,3376.398
43522,3376.498,3377.325,3376.185,3376.998
43523,3376.998,3376.998,3376.218,3376.505
43524,3376.518,3376.985,3376.445,3376.625
43525,3376.665,3376.885,3376.318,3376.775
43526,3376.785,3377.025,3376.455,3376.465
43527,3376.485,3376.795,3376.485,3376.555
43528,3376.575,3376.785,3376.075,3376.775
43529,3376.745,3376.995,3376.008,3376.115
43530,3376.115,3376.985,3376.115,3376.748
43531,3376.675,3377.385,3376.675,3377.318
43532,3377.338,3378.178,3377.258,3377.878
43533,3377.878,3378.248,3377.575,3377.985
43534,3377.965,3378.385,3377.615,3378.115
43535,3378.085,3378.235,3377.345,3377.415
43536,3377.345,3377.345,3376.985,3377.075
43537,3377.035,3377.115,3376.868,3376.895
43538,3376.565,3376.565,3376.175,3376.265
43539,3376.245,3376.275,3375.265,3375.315
43540,3375.275,3375.335,3374.815,3375.055
43541,3375.035,3375.215,3374.495,3375.075
43542,3374.985,3375.105,3374.595,3375.035
43543,3375.095,3375.095,3374.295,3375.005
43544,3375.045,3375.065,3372.115,3372.715
43545,3372.735,3373.655,3372.275,3373.135
43546,3373.155,3373.198,3372.625,3372.825
43547,3372.855,3373.215,3372.215,3372.815
43548,3372.875,3372.935,3372.255,3372.435
43549,3372.305,3373.055,3371.698,3372.995
43550,3372.995,3373.025,3372.435,3372.505
43551,3372.785,3372.845,3372.405,3372.635
43552,3372.615,3373.325,3372.428,3372.805
43553,3372.795,3372.995,3371.545,3371.645
43554,3371.675,3372.275,3371.365,3371.835
43555,3371.835,3372.725,3371.555,3372.445
43556,3372.435,3372.595,3372.115,3372.275
43557,3372.275,3372.605,3372.095,3372.245
43558,3372.275,3372.695,3372.035,3372.265
43559,3372.235,3373.045,3372.165,3372.505
43560,3372.545,3373.295,3372.475,3372.675
43561,3372.655,3372.775,3371.545,3372.098
43562,3372.098,3372.198,3371.105,3371.425
43563,3371.425,3371.515,3369.205,3370.125
43564,3370.065,3370.505,3369.855,3370.335
43565,3370.305,3370.895,3370.055,3370.895
43566,3370.875,3370.915,3370.185,3370.565
43567,3370.685,3371.215,3370.495,3371.098
43568,3371.098,3371.175,3369.898,3369.975
43569,3369.975,3372.498,3369.698,3372.498
43570,3372.498,3373.098,3372.198,3372.845
43571,3372.875,3372.925,3372.185,3372.475
43572,3372.455,3373.365,3372.375,3373.195
43573,3373.225,3373.305,3371.745,3371.745
43574,3371.775,3373.095,3371.698,3372.845
43575,3372.815,3373.955,3372.815,3373.585
43576,3373.585,3374.755,3373.585,3374.755
43577,3374.755,3375.005,3374.055,3374.265
43578,3374.285,3374.305,3373.655,3373.715
43579,3373.588,3373.595,3373.365,3373.575
43580,3373.595,3373.625,3373.135,3373.495
43581,3373.525,3373.685,3373.045,3373.065
43582,3373.095,3373.295,3372.685,3372.845
43583,3372.835,3372.865,3372.275,3372.565
43584,3372.535,3372.835,3372.335,3372.825
43585,3372.825,3373.095,3372.795,3372.865
43586,3372.885,3373.105,3371.795,3371.805
43587,3371.825,3371.855,3370.905,3371.035
43588,3371.025,3371.495,3370.755,3371.465
43589,3371.498,3371.885,3371.195,3371.615
43590,3371.675,3372.315,3371.675,3372.285
43591,3372.245,3372.745,3372.125,3372.715
43592,3372.735,3372.795,3372.505,3372.505
43593,3372.525,3372.555,3371.795,3372.185
43594,3372.155,3372.305,3372.055,3372.095
43595,3372.135,3372.205,3371.485,3372.005
43596,3372.045,3372.205,3371.685,3371.725
43597,3371.725,3371.815,3371.185,3371.455
43598,3371.505,3371.505,3371.095,3371.255
43599,3371.245,3371.355,3371.065,3371.275
43600,3371.365,3371.655,3371.185,3371.615
43601,3371.655,3371.765,3371.425,3371.565
43602,3371.565,3371.615,3371.225,3371.265
43603,3371.265,3371.275,3370.125,3370.475
43604,3370.445,3370.545,3369.725,3370.345
43605,3370.315,3370.315,3369.575,3369.945
43606,3369.945,3370.215,3369.355,3369.415
43607,3369.385,3369.755,3368.485,3368.725
43608,3368.735,3368.885,3368.325,3368.345
43609,3368.165,3368.465,3367.525,3367.765
43610,3367.695,3367.935,3367.465,3367.595
43611,3367.595,3367.945,3367.045,3367.545
43612,3367.545,3369.035,3367.475,3368.825
43613,3368.795,3368.845,3367.825,3368.005
43614,3368.005,3368.165,3367.325,3367.955
43615,3367.925,3369.685,3367.925,3369.645
43616,3369.635,3369.755,3369.285,3369.535
43617,3369.545,3369.735,3369.098,3369.105
43618,3369.105,3369.198,3368.605,3369.098
43619,3369.205,3369.415,3368.745,3369.005
43620,3369.015,3369.105,3368.745,3368.998
43621,3369.075,3369.305,3368.815,3369.198
43622,3369.125,3369.815,3369.015,3369.598
43623,3369.598,3369.898,3369.455,3369.698
43624,3369.715,3370.698,3369.698,3370.635
43625,3370.535,3371.025,3370.198,3370.598
43626,3370.535,3370.735,3370.298,3370.698
43627,3370.898,3371.405,3370.875,3370.965
43628,3370.975,3371.435,3370.885,3371.015
43629,3371.075,3371.075,3370.525,3370.905
43630,3370.925,3371.285,3370.925,3371.165
43631,3371.175,3371.998,3371.115,3371.655
43632,3371.698,3372.145,3371.565,3371.898
43633,3371.898,3372.405,3371.705,3371.845
43634,3371.885,3372.215,3371.585,3371.845
43635,3371.865,3371.975,3371.195,3371.285
43636,3371.298,3371.325,3370.555,3371.085
43637,3371.335,3372.815,3371.335,3372.398
43638,3372.375,3372.898,3372.135,3372.725
43639,3372.898,3373.905,3372.158,3373.845
43640,3373.675,3374.365,3373.555,3374.345
43641,3374.365,3375.395,3374.365,3375.315
43642,3375.345,3375.545,3374.895,3375.325
43643,3375.215,3376.145,3375.165,3376.065
43644,3376.125,3376.655,3375.315,3375.865
43645,3375.865,3376.525,3375.405,3376.515
43646,3376.515,3376.945,3375.855,3376.865
43647,3376.795,3377.055,3376.205,3376.515
43648,3376.535,3376.815,3375.875,3376.255
43649,3376.255,3376.555,3375.535,3376.495
43650,3376.445,3377.015,3375.885,3377.015
43651,3377.015,3377.305,3376.255,3376.505
43652,3376.505,3376.825,3375.915,3376.775
43653,3376.805,3377.585,3376.805,3377.035
43654,3377.035,3377.635,3376.945,3377.055
43655,3377.075,3377.235,3376.595,3376.745
43656,3376.705,3377.375,3376.345,3377.225
43657,3377.225,3377.635,3376.995,3377.255
43658,3377.255,3377.505,3377.155,3377.325
43659,3377.325,3377.995,3377.295,3377.695
43660,3377.705,3377.745,3377.305,3377.485
43661,3377.485,3377.875,3377.485,3377.735
43662,3377.725,3378.205,3377.425,3377.875
43663,3377.915,3378.275,3377.765,3378.225
43664,3378.245,3378.375,3378.065,3378.205
43665,3378.175,3378.455,3378.175,3378.265
43666,3378.265,3378.485,3378.265,3378.465
43667,3378.445,3379.505,3378.375,3378.945
43668,3378.945,3379.285,3377.475,3377.475
43669,3377.505,3377.625,3376.235,3376.315
43670,3376.315,3378.905,3376.275,3378.725
43671,3378.715,3378.975,3377.995,3378.425
43672,3378.505,3378.765,3378.075,3378.215
43673,3378.185,3378.655,3377.915,3378.395
43674,3378.395,3379.435,3378.395,3379.155
43675,3379.035,3379.315,3378.715,3378.835
43676,3378.835,3379.265,3378.265,3378.535
43677,3378.535,3378.815,3378.535,3378.775
43678,3378.785,3378.965,3378.465,3378.765
43679,3378.795,3379.815,3378.795,3379.425
43680,3379.465,3379.625,3378.885,3379.175
43681,3379.175,3380.235,3379.175,3379.645
43682,3379.645,3379.655,3378.545,3378.645
43683,3378.645,3379.115,3378.605,3378.875
43684,3378.875,3379.025,3377.715,3378.015
43685,3377.955,3378.215,3377.545,3377.915
43686,3378.185,3378.255,3377.465,3377.605
43687,3377.685,3378.125,3377.685,3378.125
43688,3378.105,3378.375,3377.765,3377.925
43689,3378.015,3378.365,3377.655,3378.355
43690,3378.355,3378.465,3377.895,3378.235
43691,3378.235,3378.885,3378.155,3378.765
43692,3378.785,3378.945,3377.235,3377.315
43693,3377.295,3377.735,3376.595,3377.375
43694,3377.405,3378.385,3376.915,3378.155
43695,3378.155,3378.215,3377.375,3377.705
43696,3377.685,3377.715,3376.715,3377.195
43697,3377.235,3377.395,3376.815,3376.905
43698,3376.875,3377.325,3376.855,3376.915
43699,3377.075,3378.685,3376.975,3378.625
43700,3378.655,3379.195,3377.325,3377.345
43701,3377.435,3377.615,3376.945,3377.045
43702,3377.115,3377.175,3376.385,3376.705
43703,3376.685,3377.215,3375.885,3377.195
43704,3377.215,3378.365,3377.215,3378.355
43705,3378.355,3378.535,3377.835,3378.035
43706,3378.035,3378.765,3377.875,3377.875
43707,3377.845,3378.065,3377.435,3377.565
43708,3377.565,3378.015,3377.355,3377.805
43709,3377.825,3378.305,3377.475,3377.705
43710,3377.685,3377.895,3377.115,3377.115
43711,3377.085,3377.995,3376.875,3377.795
43712,3377.775,3378.065,3377.605,3378.025
43713,3378.055,3378.755,3378.055,3378.755
43714,3378.785,3379.595,3378.085,3379.435
43715,3379.068,3379.535,3378.265,3378.598
43716,3378.565,3378.845,3377.505,3378.705
43717,3378.675,3378.905,3377.785,3377.785
43718,3377.765,3378.398,3376.995,3377.995
43719,3378.035,3378.305,3377.175,3377.975
43720,3377.975,3378.415,3377.655,3378.115
43721,3378.195,3378.315,3377.495,3377.765
43722,3377.675,3377.795,3376.925,3376.975
43723,3377.055,3377.315,3376.425,3376.455
43724,3376.465,3376.965,3375.295,3376.295
43725,3376.335,3376.885,3375.545,3376.035
43726,3375.945,3376.345,3375.745,3376.075
43727,3376.155,3377.565,3376.035,3377.295
43728,3377.295,3377.675,3376.925,3377.375
43729,3377.355,3377.935,3376.835,3377.725
43730,3377.705,3377.705,3376.545,3376.785
43731,3376.785,3377.065,3376.325,3376.555
43732,3376.535,3376.625,3375.855,3376.355
43733,3376.355,3376.815,3375.885,3376.455
43734,3376.425,3377.265,3376.225,3377.095
43735,3377.125,3378.855,3377.095,3378.705
43736,3378.695,3378.695,3377.555,3377.675
43737,3377.705,3377.895,3376.965,3377.675
43738,3377.705,3378.075,3377.265,3378.045
43739,3378.045,3378.305,3377.785,3378.075
43740,3378.135,3378.195,3377.475,3377.885
43741,3377.865,3377.965,3377.115,3377.955
43742,3377.805,3377.855,3376.845,3376.875
43743,3376.905,3377.885,3376.425,3377.495
43744,3377.475,3377.475,3375.685,3375.885
43745,3375.905,3376.915,3375.905,3376.475
43746,3376.445,3376.935,3376.295,3376.615
43747,3376.645,3377.098,3376.525,3376.898
43748,3376.998,3376.998,3375.325,3375.325
43749,3375.305,3375.305,3374.185,3374.275
43750,3374.255,3374.345,3372.698,3373.125
43751,3373.215,3373.655,3372.935,3373.085
43752,3373.105,3373.198,3371.785,3372.348
43753,3372.245,3372.255,3370.748,3371.605
43754,3371.648,3373.065,3371.099,3372.905
43755,3372.945,3373.335,3371.245,3373.255
43756,3373.215,3374.345,3371.505,3371.625
43757,3371.555,3371.725,3370.655,3371.485
43758,3371.485,3371.555,3370.345,3370.515
43759,3370.445,3372.075,3370.445,3371.045
43760,3370.955,3372.355,3370.405,3372.305
43761,3372.205,3372.485,3371.345,3372.168
43762,3372.168,3372.485,3371.468,3371.685
43763,3371.685,3372.475,3371.558,3371.905
43764,3371.885,3372.015,3370.595,3371.055
43765,3371.095,3372.705,3371.035,3371.955
43766,3371.955,3372.615,3371.735,3372.455
43767,3372.435,3373.325,3372.265,3373.015
43768,3373.065,3373.065,3371.885,3372.305
43769,3372.295,3372.685,3371.365,3372.655
43770,3372.615,3372.835,3371.825,3372.085
43771,3372.125,3372.365,3370.785,3371.645
43772,3371.655,3372.235,3370.945,3372.025
43773,3372.025,3372.315,3371.385,3371.995
43774,3372.015,3372.525,3371.248,3371.315
43775,3371.285,3371.675,3370.748,3371.495
43776,3371.529,3371.625,3370.635,3370.865
43777,3370.875,3372.098,3370.865,3371.815
43778,3371.815,3371.925,3371.055,3371.155
43779,3371.145,3371.565,3370.395,3371.395
43780,3371.485,3372.195,3371.365,3371.835
43781,3371.895,3373.025,3371.775,3372.545
43782,3372.505,3372.525,3371.825,3372.375
43783,3372.375,3373.655,3372.295,3373.625
43784,3373.645,3375.315,3373.475,3375.025
43785,3374.995,3375.955,3374.865,3374.995
43786,3375.048,3375.525,3373.328,3373.725
43787,3373.725,3375.895,3373.525,3375.775
43788,3375.805,3376.205,3375.095,3375.275
43789,3375.295,3377.305,3375.295,3377.305
43790,3377.305,3377.895,3376.485,3377.635
43791,3377.605,3377.655,3376.905,3377.475
43792,3377.725,3377.935,3376.435,3376.835
43793,3376.845,3377.275,3376.095,3376.225
43794,3376.205,3377.725,3376.025,3377.115
43795,3377.135,3377.745,3376.175,3377.525
43796,3377.555,3377.835,3375.745,3376.835
43797,3376.835,3377.925,3376.395,3376.765
43798,3376.765,3377.435,3376.475,3377.315
43799,3377.255,3377.255,3376.355,3376.895
43800,3376.895,3377.485,3376.455,3376.805
43801,3376.835,3376.855,3372.395,3373.985
43802,3373.945,3373.945,3372.795,3373.095
43803,3373.105,3374.095,3372.965,3373.445
43804,3373.445,3374.555,3373.305,3374.495
43805,3374.475,3375.665,3374.475,3375.245
43806,3375.505,3375.565,3374.495,3374.925
43807,3374.895,3377.195,3374.545,3377.135
43808,3377.275,3377.425,3375.985,3376.185
43809,3376.215,3376.535,3375.505,3375.515
43810,3375.535,3375.875,3374.545,3374.945
43811,3374.965,3375.095,3374.675,3374.755
43812,3374.755,3375.955,3374.595,3375.705
43813,3375.685,3376.245,3375.335,3375.445
43814,3375.335,3375.575,3372.465,3372.915
43815,3372.925,3374.695,3372.925,3374.235
43816,3374.295,3375.575,3374.125,3375.315
43817,3375.335,3375.645,3373.525,3374.195
43818,3374.225,3374.685,3371.835,3373.535
43819,3373.455,3374.035,3373.045,3373.595
43820,3373.575,3374.745,3373.215,3373.525
43821,3373.565,3374.475,3373.305,3373.305
43822,3373.285,3373.535,3370.818,3371.698
43823,3371.645,3372.555,3371.505,3371.655
43824,3371.655,3373.425,3371.535,3372.625
43825,3372.645,3372.885,3371.495,3371.925
43826,3371.925,3372.465,3371.525,3371.695
43827,3371.725,3372.295,3370.145,3370.765
43828,3370.765,3371.375,3370.415,3371.335
43829,3371.335,3372.225,3370.225,3370.425
43830,3370.425,3371.485,3370.115,3370.825
43831,3370.845,3371.985,3370.845,3371.835
43832,3371.715,3373.385,3371.715,3373.275
43833,3373.275,3374.335,3372.998,3374.265
43834,3374.395,3374.445,3373.308,3373.785
43835,3373.705,3374.125,3373.185,3373.935
43836,3373.965,3375.035,3373.595,3374.898
43837,3374.905,3375.575,3374.805,3374.975
43838,3375.025,3376.145,3374.905,3375.075
43839,3375.075,3375.495,3374.595,3375.348
43840,3375.348,3375.498,3374.745,3374.775
43841,3374.765,3374.985,3373.385,3373.395
43842,3373.365,3374.175,3373.045,3373.415
43843,3373.415,3374.115,3373.175,3374.105
43844,3374.075,3374.625,3373.765,3374.435
43845,3374.435,3375.415,3374.435,3375.085
43846,3375.085,3375.095,3374.455,3374.565
43847,3374.545,3375.305,3374.535,3375.265
43848,3375.265,3375.305,3374.685,3374.855
43849,3374.895,3375.448,3374.775,3375.215
43850,3375.248,3375.448,3374.625,3375.248
43851,3375.248,3376.405,3375.125,3376.355
43852,3376.355,3376.945,3375.845,3376.545
43853,3376.545,3376.805,3374.135,3374.785
43854,3374.785,3374.925,3373.465,3374.845
43855,3374.865,3375.195,3374.295,3375.195
43856,3375.165,3376.165,3374.985,3376.155
43857,3376.125,3376.125,3375.285,3375.605
43858,3375.625,3376.415,3375.595,3376.385
43859,3376.385,3376.885,3375.905,3376.735
43860,3376.735,3377.015,3376.355,3376.715
43861,3376.715,3377.755,3376.675,3377.595
